website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,index_in_page,reviews_amount
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Grayson Hotel,678 reviews,"₪ 3,406",79,678 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,The Gotham Hotel,"1,539 reviews","₪ 3,338",80,"1,539 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Renaissance New York Times Square Hotel by Marriott,"2,151 reviews","₪ 4,025",81,"2,151 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,The Gregorian New York City,580 reviews,"₪ 3,595",82,580 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Residence Inn by Marriott New York Manhattan/ Midtown Eastside,412 reviews,"₪ 3,696",83,412 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,M Social Hotel Times Square New York,"10,908 reviews","₪ 3,700",84,"10,908 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Virgin Hotels New York City,"1,007 reviews","₪ 3,761",85,"1,007 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Refinery Hotel - New York,544 reviews,"₪ 3,810",86,544 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,The Knickerbocker,"2,179 reviews","₪ 4,890",87,"2,179 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,New York Marriott Downtown,458 reviews,"₪ 5,154",88,458 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Gansevoort Meatpacking,998 reviews,"₪ 5,712",89,998 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,1 Hotel Central Park,594 reviews,"₪ 6,009",90,594 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,"The Pierre, A Taj Hotel, New York",790 reviews,"₪ 7,160",91,790 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,The Mark New York,8 reviews,"₪ 10,203",92,8 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Courtyard by Marriott New York Manhattan/Chelsea,"1,492 reviews","₪ 2,457",93,"1,492 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Hilton Garden Inn West 35th Street,"3,005 reviews","₪ 2,603",94,"3,005 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,La Quinta by Wyndham Time Square South,"3,962 reviews","₪ 2,694",95,"3,962 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Moxy NYC Chelsea,"3,236 reviews","₪ 2,878",96,"3,236 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,The Renwick,"2,205 reviews","₪ 2,923",97,"2,205 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Arlo NoMad,"2,341 reviews","₪ 3,162",98,"2,341 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,45 Times Square Hotel,"1,734 reviews","₪ 3,174",99,"1,734 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,AC Hotel by Marriott New York Times Square,724 reviews,"₪ 3,353",100,724 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Hyatt House New York/Chelsea,"1,396 reviews","₪ 4,576",101,"1,396 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,"Thompson Central Park New York, by Hyatt",636 reviews,"₪ 5,978",102,636 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,"The Chatwal, The Unbound Collection by Hyatt",66 reviews,"₪ 6,186",103,66 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,"Dream Midtown, by Hyatt","1,250 reviews","₪ 2,707",104,"1,250 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Park Central,"5,752 reviews","₪ 3,115",105,"5,752 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Warren Street Hotel,4 reviews,"₪ 9,935",106,4 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Stunning views of Manhattan,4 reviews,"₪ 60,591",107,4 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Hilton New York Times Square,785 reviews,"₪ 3,685",108,785 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,The FIDI Hotel,"1,077 reviews","₪ 2,249",109,"1,077 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Hyatt Centric Wall Street New York,599 reviews,"₪ 2,801",110,599 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Motto By Hilton New York City Times Square,439 reviews,"₪ 2,438",111,439 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,"EVEN Hotel New York - Midtown East, an IHG Hotel","1,307 reviews","₪ 2,523",112,"1,307 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,World Center Hotel,"3,730 reviews","₪ 2,661",113,"3,730 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Hampton Inn Manhattan-35th St Empire State Bldg,"6,410 reviews","₪ 2,665",114,"6,410 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Pestana CR7 Times Square,"2,443 reviews","₪ 2,691",115,"2,443 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Courtyard by Marriott New York Manhattan/Central Park,"5,675 reviews","₪ 2,752",116,"5,675 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Hotel Belleclaire Central Park,"4,354 reviews","₪ 2,880",117,"4,354 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,SpringHill Suites by Marriott New York Manhattan Chelsea,"8,933 reviews","₪ 2,945",118,"8,933 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Moxy NYC East Village,"1,908 reviews","₪ 2,948",119,"1,908 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Walker Hotel Greenwich Village,"1,189 reviews","₪ 3,488",120,"1,189 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Four Points by Sheraton Manhattan Midtown West,"2,218 reviews","₪ 3,046",121,"2,218 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Courtyard New York Manhattan/Times Square,"2,562 reviews","₪ 3,183",122,"2,562 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"5,213 reviews","₪ 3,238",123,"5,213 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Hyatt Place New York/Midtown-South,"3,276 reviews","₪ 3,368",124,"3,276 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,The Westin New York Grand Central,841 reviews,"₪ 4,079",125,841 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Iroquois New York Times Square,"2,724 reviews","₪ 4,420",126,"2,724 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Lotte New York Palace,517 reviews,"₪ 4,795",127,517 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,The Gardens Sonesta ES Suites New York,777 reviews,"₪ 5,225",128,777 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Park Lane New York,"4,107 reviews","₪ 5,206",129,"4,107 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Moxy NYC Downtown,"1,451 reviews","₪ 2,429",130,"1,451 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Pod Times Square,"22,301 reviews","₪ 2,126",131,"22,301 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Wingate by Wyndham New York Midtown South/5th Ave,"2,107 reviews","₪ 2,241",132,"2,107 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Hotel Richland LES,"1,108 reviews","₪ 2,243",133,"1,108 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Pod 39,"11,540 reviews","₪ 2,280",134,"11,540 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,"The Bernic Hotel New York City,Tapestry Collection by Hilton","1,020 reviews","₪ 2,301",135,"1,020 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Sanctuary Hotel New York,"1,373 reviews","₪ 2,450",136,"1,373 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Hyatt Centric Midtown 5th Avenue New York,777 reviews,"₪ 2,971",137,777 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"1,027 reviews","₪ 2,633",138,"1,027 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Hilton Garden Inn New York Times Square South,"4,291 reviews","₪ 2,641",139,"4,291 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,TownePlace Suites by Marriott New York Manhattan/Chelsea,"6,249 reviews","₪ 2,645",140,"6,249 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Lex Hotel NYC,"1,229 reviews","₪ 2,689",141,"1,229 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"5,681 reviews","₪ 2,906",142,"5,681 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,"The Algonquin Hotel Times Square, Autograph Collection",142 reviews,"₪ 2,927",143,142 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,MOXY NYC Times Square,"7,287 reviews","₪ 3,372",144,"7,287 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,The James New York - NoMad,"1,204 reviews","₪ 3,127",145,"1,204 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,"Martinique New York on Broadway, Curio Collection by Hilton",872 reviews,"₪ 3,296",146,872 reviews
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,Warwick New York,"6,237 reviews","₪ 3,503",147,"6,237 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,The Manhattan Club,"3,635 reviews","₪ 3,534",148,"3,635 reviews"
Booking,5,20 June 2024,2 July 2024,5 July 2024,12,3,"The Beekman Tower, Trademark Collection by Wyndham","1,212 reviews","₪ 3,596",149,"1,212 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,YOTEL New York Times Square,"6,097 reviews","₪ 2,981",1,"6,097 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,5th & 55th Residence Club,4 reviews,"₪ 13,592",2,4 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"33 Hotel, New York City, Seaport",516 reviews,"₪ 6,860",3,516 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,NH Collection New York Madison Avenue,"2,015 reviews","₪ 4,535",4,"2,015 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Pendry Manhattan West,178 reviews,"₪ 11,877",5,178 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Royalton New York,"2,465 reviews","₪ 4,768",6,"2,465 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hotel Barrière Fouquet's New York,42 reviews,"₪ 14,545",7,42 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Casa Cipriani New York,68 reviews,"₪ 12,380",8,68 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Whitby Hotel,151 reviews,"₪ 14,641",9,151 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Mint House at 70 Pine,667 reviews,"₪ 4,202",10,667 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"The Langham, New York, Fifth Avenue",461 reviews,"₪ 11,403",11,461 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Casablanca Hotel by Library Hotel Collection,379 reviews,"₪ 6,284",12,379 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Fifth Avenue Hotel,16 reviews,"₪ 13,617",13,16 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Conrad New York Downtown,739 reviews,"₪ 6,791",14,739 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Equinox Hotel Hudson Yards New York City,378 reviews,"₪ 16,423",15,378 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Tempo By Hilton New York Times Square,649 reviews,"₪ 6,450",16,649 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hotel Elysee by Library Hotel Collection,253 reviews,"₪ 5,392",17,253 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hilton Club The Central at 5th New York,607 reviews,"₪ 4,969",18,607 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Roomza Times Square at Pestana CR7,217 reviews,"₪ 6,875",19,217 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Trump International New York,"1,186 reviews","₪ 12,613",20,"1,186 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,70 Park Avenue Hotel,"1,856 reviews","₪ 3,702",21,"1,856 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"Kimpton Hotel Eventi, an IHG Hotel",586 reviews,"₪ 4,958",22,586 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"Hotel Indigo NYC Financial District, an IHG Hotel","1,108 reviews","₪ 3,544",23,"1,108 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Library Hotel by Library Hotel Collection,307 reviews,"₪ 5,433",24,307 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,San Carlos Hotel New York,"3,318 reviews","₪ 6,319",25,"3,318 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Four Seasons Hotel New York Downtown,146 reviews,"₪ 11,314",26,146 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Peninsula New York,757 reviews,"₪ 15,406",27,757 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hotel Indigo Lower East Side New York,642 reviews,"₪ 4,294",28,642 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,citizenM New York Bowery,"3,099 reviews","₪ 3,410",29,"3,099 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"Staypineapple, An Artful Hotel, Midtown New York","1,505 reviews","₪ 4,058",30,"1,505 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Broadway Plaza Hotel,885 reviews,"₪ 4,268",31,885 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Arlo Midtown,"5,934 reviews","₪ 4,599",32,"5,934 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Romer Hell's Kitchen,"1,225 reviews","₪ 4,685",33,"1,225 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Omni Berkshire Place,"1,322 reviews","₪ 4,611",34,"1,322 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Concorde Hotel New York,"1,887 reviews","₪ 5,167",35,"1,887 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Park Terrace Hotel,"3,530 reviews","₪ 5,470",36,"3,530 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hotel Beacon,"2,546 reviews","₪ 6,400",37,"2,546 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The St. Regis New York,140 reviews,"₪ 12,642",38,140 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,INNSiDE by Meliá New York Nomad,989 reviews,"₪ 4,288",39,989 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Smyth Tribeca,667 reviews,"₪ 5,440",40,667 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Motto by Hilton New York City Chelsea,"2,621 reviews","₪ 3,681",41,"2,621 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"Gild Hall, A Thompson Hotel, by Hyatt",352 reviews,"₪ 4,088",42,352 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,citizenM New York Times Square,"3,864 reviews","₪ 4,143",43,"3,864 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,UNTITLED 3 Freeman Alley,288 reviews,"₪ 4,187",44,288 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Pestana Park Avenue,"1,131 reviews","₪ 4,297",45,"1,131 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Graduate New York,"3,842 reviews","₪ 4,365",46,"3,842 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"The Jewel Hotel, New York","2,952 reviews","₪ 4,377",47,"2,952 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Archer Hotel New York,970 reviews,"₪ 4,413",48,970 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Carnegie Hotel,"2,078 reviews","₪ 4,418",49,"2,078 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,CIVILIAN Hotel,"3,823 reviews","₪ 4,999",50,"3,823 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hilton Club New York,273 reviews,"₪ 6,196",51,273 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Pearl Hotel,"1,919 reviews","₪ 6,260",52,"1,919 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Loews Regency New York Hotel,230 reviews,"₪ 7,884",53,230 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Soho Grand Hotel,"1,766 reviews","₪ 5,899",54,"1,766 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,AC Hotel by Marriott New York Downtown,"1,721 reviews","₪ 3,261",55,"1,721 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"Hotel 50 Bowery, part of JdV by Hyatt",920 reviews,"₪ 4,105",56,920 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Renaissance New York Midtown Hotel,"1,443 reviews","₪ 4,135",57,"1,443 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"Kimpton Hotel Theta, an IHG Hotel",692 reviews,"₪ 4,165",58,692 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Moore,"1,641 reviews","₪ 4,262",59,"1,641 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",777 reviews,"₪ 4,752",60,777 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Courtyard New York Manhattan/Midtown West,"2,644 reviews","₪ 4,830",61,"2,644 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,MADE Hotel,"1,123 reviews","₪ 4,838",62,"1,123 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Michelangelo Hotel,"1,526 reviews","₪ 4,897",63,"1,526 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Riu Plaza New York Times Square,"7,429 reviews","₪ 5,297",64,"7,429 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hilton Club The Quin New York,"1,852 reviews","₪ 5,415",65,"1,852 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Times Square EDITION New York,"1,091 reviews","₪ 5,516",66,"1,091 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hotel Lucerne,"1,787 reviews","₪ 5,538",67,"1,787 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Roxy Hotel New York,"1,248 reviews","₪ 5,622",68,"1,248 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,"1,696 reviews","₪ 6,571",69,"1,696 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Prince Kitano New York,827 reviews,"₪ 6,476",70,827 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Dominick Hotel,"1,099 reviews","₪ 10,017",71,"1,099 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,"5,074 reviews","₪ 2,968",72,"5,074 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"The Cloud One New York-Downtown, by the Motel One Group","4,542 reviews","₪ 3,234",73,"4,542 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"The Draper New York, Tapestry Collection by Hilton","1,484 reviews","₪ 3,601",74,"1,484 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"Park South Hotel, part of JdV by Hyatt",309 reviews,"₪ 4,371",75,309 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Executive Hotel Le Soleil New York,"4,057 reviews","₪ 4,505",76,"4,057 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hotel AKA NoMad,391 reviews,"₪ 5,002",77,391 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Gregorian New York City,580 reviews,"₪ 5,050",78,580 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Gotham Hotel,"1,539 reviews","₪ 4,781",79,"1,539 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Grayson Hotel,678 reviews,"₪ 5,233",80,678 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Residence Inn by Marriott New York Manhattan/ Midtown Eastside,412 reviews,"₪ 5,397",81,412 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Virgin Hotels New York City,"1,007 reviews","₪ 5,348",82,"1,007 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,M Social Hotel Times Square New York,"10,908 reviews","₪ 5,394",83,"10,908 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Renaissance New York Times Square Hotel by Marriott,"2,151 reviews","₪ 6,066",84,"2,151 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Refinery Hotel - New York,544 reviews,"₪ 5,391",85,544 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,New York Marriott Downtown,458 reviews,"₪ 6,689",86,458 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Knickerbocker,"2,179 reviews","₪ 6,817",87,"2,179 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Gansevoort Meatpacking,998 reviews,"₪ 8,027",88,998 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,1 Hotel Central Park,594 reviews,"₪ 7,863",89,594 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"The Pierre, A Taj Hotel, New York",790 reviews,"₪ 9,546",90,790 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Mark New York,8 reviews,"₪ 13,603",91,8 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hilton New York Times Square,785 reviews,"₪ 5,294",92,785 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Courtyard by Marriott New York Manhattan/Chelsea,"1,492 reviews","₪ 3,591",93,"1,492 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hilton Garden Inn West 35th Street,"3,005 reviews","₪ 3,754",94,"3,005 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,La Quinta by Wyndham Time Square South,"3,962 reviews","₪ 3,877",95,"3,962 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Moxy NYC Chelsea,"3,236 reviews","₪ 4,139",96,"3,236 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Arlo NoMad,"2,341 reviews","₪ 4,471",97,"2,341 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,45 Times Square Hotel,"1,734 reviews","₪ 4,659",98,"1,734 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,AC Hotel by Marriott New York Times Square,724 reviews,"₪ 4,813",99,724 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hyatt House New York/Chelsea,"1,396 reviews","₪ 6,658",100,"1,396 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"Thompson Central Park New York, by Hyatt",636 reviews,"₪ 7,727",101,636 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The Renwick,"2,205 reviews","₪ 7,183",102,"2,205 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"The Chatwal, The Unbound Collection by Hyatt",66 reviews,"₪ 9,264",103,66 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"Dream Midtown, by Hyatt","1,250 reviews","₪ 3,791",104,"1,250 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Warren Street Hotel,4 reviews,"₪ 13,247",105,4 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Stunning views of Manhattan,4 reviews,"₪ 81,526",106,4 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,The FIDI Hotel,"1,077 reviews","₪ 3,191",107,"1,077 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Motto By Hilton New York City Times Square,439 reviews,"₪ 3,532",108,439 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,World Center Hotel,"3,730 reviews","₪ 3,669",109,"3,730 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,"EVEN Hotel New York - Midtown East, an IHG Hotel","1,307 reviews","₪ 3,708",110,"1,307 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Courtyard by Marriott New York Manhattan/Central Park,"5,675 reviews","₪ 3,883",111,"5,675 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Pestana CR7 Times Square,"2,443 reviews","₪ 3,898",112,"2,443 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hampton Inn Manhattan-35th St Empire State Bldg,"6,410 reviews","₪ 4,087",113,"6,410 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"5,213 reviews","₪ 4,126",114,"5,213 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Four Points by Sheraton Manhattan Midtown West,"2,218 reviews","₪ 4,147",115,"2,218 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Hyatt Centric Wall Street New York,599 reviews,"₪ 4,748",116,599 reviews
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Moxy NYC East Village,"1,908 reviews","₪ 4,211",117,"1,908 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,SpringHill Suites by Marriott New York Manhattan Chelsea,"8,933 reviews","₪ 4,413",118,"8,933 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Walker Hotel Greenwich Village,"1,189 reviews","₪ 5,139",119,"1,189 reviews"
Booking,5,20 June 2024,2 July 2024,6 July 2024,12,4,Courtyard New York Manhattan/Times Square,"2,562 reviews","₪ 4,557",120,"2,562 reviews"
